user_id,signup_date,city,acquisition_source,device_type
9287,25-07-2025,Chennai,Organic Search,Android
9288,14-10-2025,Chennai,Google Ads,iOS
9289,03-04-2025,Hyderabad,Google Ads,Android
9290,05-11-2025,Bengaluru,Google Ads,Android
9291,25-05-2025,Delhi,Google Ads,Android
9292,27-03-2025,Chennai,Google Ads,Android
9293,02-06-2025,Delhi,Organic Search,Android
9294,02-01-2025,Pune,Referral,iOS
9295,08-12-2025,Chennai,Instagram,Android
9296,17-09-2025,Pune,Facebook,Android
9297,13-06-2025,Chennai,Facebook,Android
9298,06-01-2025,Mumbai,Instagram,iOS
9299,29-05-2025,Hyderabad,Google Ads,Android
9300,24-07-2025,Pune,Organic Search,Android
9301,28-04-2025,Bengaluru,Facebook,Android
9302,30-03-2025,Bengaluru,Instagram,Android
9303,03-06-2025,Mumbai,Instagram,Android
9304,16-06-2025,Mumbai,Google Ads,Android
9305,10-06-2025,Bengaluru,Google Ads,Android
9306,27-09-2025,Pune,Google Ads,Android
9307,25-02-2025,Bengaluru,Facebook,Android
9308,16-08-2025,Hyderabad,Instagram,iOS
9309,03-12-2025,Chennai,Instagram,Android
9310,29-05-2025,Hyderabad,Google Ads,Android
9311,15-02-2025,Bengaluru,Instagram,Android
9312,24-05-2025,Chennai,Organic Search,Android
9313,26-08-2025,Bengaluru,Instagram,Android
9314,29-09-2025,Hyderabad,Facebook,Android
9315,30-04-2025,Hyderabad,Google Ads,Android
9316,06-12-2025,Pune,Google Ads,Android
9317,08-08-2025,Pune,Referral,Android
9318,08-01-2025,Hyderabad,Google Ads,Android
9319,10-12-2025,Chennai,Referral,Android
9320,02-10-2025,Pune,Google Ads,Android
9321,19-12-2025,Pune,Facebook,Android
9322,07-03-2025,Delhi,Referral,Android
9323,20-03-2025,Delhi,Facebook,Android
9324,27-03-2025,Pune,Facebook,Android
9325,04-05-2025,Bengaluru,Referral,iOS
9326,21-07-2025,Chennai,Organic Search,Android
9327,30-05-2025,Mumbai,Google Ads,Android
9328,15-02-2025,Pune,Facebook,Android
9329,23-04-2025,Delhi,Instagram,Android
9330,01-04-2025,Chennai,Google Ads,Android
9331,21-05-2025,Chennai,Google Ads,Android
9332,16-10-2025,Delhi,Organic Search,iOS
9333,06-08-2025,Chennai,Google Ads,Android
9334,18-03-2025,Chennai,Referral,iOS
9335,30-11-2025,Delhi,Instagram,Android
9336,01-06-2025,Hyderabad,Google Ads,Android
9337,19-11-2025,Pune,Organic Search,Android
9338,27-08-2025,Bengaluru,Instagram,Android
9339,25-04-2025,Mumbai,Instagram,iOS
9340,15-11-2025,Bengaluru,Google Ads,Android
9341,04-04-2025,Hyderabad,Referral,Android
9342,17-02-2025,Hyderabad,Google Ads,Android
9343,10-07-2025,Chennai,Google Ads,Android
9344,12-01-2025,Bengaluru,Facebook,Android
9345,05-06-2025,Hyderabad,Instagram,Android
9346,21-06-2025,Bengaluru,Referral,Android
9347,23-10-2025,Hyderabad,Instagram,iOS
9348,26-06-2025,Mumbai,Google Ads,Android
9349,07-12-2025,Hyderabad,Facebook,Android
9350,26-02-2025,Bengaluru,Organic Search,Android
9351,09-12-2025,Chennai,Referral,iOS
9352,06-12-2025,Bengaluru,Referral,Android
9353,22-07-2025,Delhi,Google Ads,iOS
9354,04-07-2025,Bengaluru,Instagram,Android
9355,01-05-2025,Mumbai,Instagram,Android
9356,14-08-2025,Pune,Organic Search,Android
9357,21-07-2025,Mumbai,Organic Search,iOS
9358,26-11-2025,Mumbai,Organic Search,Android
9359,29-12-2025,Hyderabad,Instagram,Android
9360,22-12-2025,Mumbai,Google Ads,Android
9361,04-08-2025,Bengaluru,Facebook,Android
9362,12-02-2025,Pune,Referral,Android
9363,23-01-2025,Chennai,Facebook,iOS
9364,04-06-2025,Mumbai,Referral,iOS
9365,05-07-2025,Bengaluru,Google Ads,iOS
9366,06-09-2025,Hyderabad,Instagram,Android
9367,25-08-2025,Hyderabad,Instagram,Android
9368,20-10-2025,Chennai,Instagram,Android
9369,14-05-2025,Chennai,Google Ads,Android
9370,17-11-2025,Bengaluru,Instagram,iOS
9371,22-01-2025,Chennai,Google Ads,Android
9372,27-12-2025,Chennai,Facebook,iOS
9373,29-03-2025,Hyderabad,Organic Search,iOS
9374,02-06-2025,Bengaluru,Organic Search,Android
9375,05-05-2025,Pune,Instagram,Android
9376,20-03-2025,Chennai,Instagram,Android
9377,12-12-2025,Bengaluru,Instagram,Android
9378,20-02-2025,Mumbai,Organic Search,Android
9379,04-08-2025,Hyderabad,Google Ads,iOS
9380,25-06-2025,Pune,Instagram,Android
9381,24-12-2025,Hyderabad,Organic Search,Android
9382,10-09-2025,Hyderabad,Google Ads,Android
9383,03-09-2025,Delhi,Organic Search,iOS
9384,15-08-2025,Bengaluru,Instagram,Android
9385,16-04-2025,Mumbai,Google Ads,Android
9386,12-07-2025,Chennai,Google Ads,Android
9387,12-11-2025,Mumbai,Organic Search,Android
9388,29-10-2025,Bengaluru,Organic Search,Android
9389,05-02-2025,Hyderabad,Facebook,Android
9390,23-07-2025,Delhi,Instagram,Android
9391,24-09-2025,Bengaluru,Google Ads,iOS
9392,25-09-2025,Pune,Organic Search,Android
9393,19-06-2025,Pune,Facebook,Android
9394,08-02-2025,Bengaluru,Referral,Android
9395,19-05-2025,Chennai,Google Ads,Android
9396,19-10-2025,Mumbai,Google Ads,Android
9397,21-02-2025,Mumbai,Google Ads,Android
9398,14-10-2025,Chennai,Referral,iOS
9399,16-10-2025,Delhi,Organic Search,Android
9400,21-05-2025,Hyderabad,Google Ads,Android
9401,26-05-2025,Hyderabad,Google Ads,Android
9402,10-11-2025,Pune,Google Ads,Android
9403,03-07-2025,Delhi,Instagram,iOS
9404,01-06-2025,Chennai,Organic Search,Android
9405,20-07-2025,Bengaluru,Google Ads,Android
9406,08-05-2025,Mumbai,Organic Search,Android
9407,14-10-2025,Bengaluru,Referral,iOS
9408,07-11-2025,Mumbai,Referral,Android
9409,10-09-2025,Bengaluru,Organic Search,Android
9410,23-09-2025,Chennai,Facebook,Android
9411,07-07-2025,Chennai,Organic Search,iOS
9412,18-08-2025,Delhi,Instagram,iOS
9413,28-09-2025,Bengaluru,Facebook,Android
9414,16-09-2025,Bengaluru,Referral,iOS
9415,26-10-2025,Delhi,Instagram,Android
9416,17-07-2025,Delhi,Referral,Android
9417,19-11-2025,Chennai,Referral,Android
9418,25-02-2025,Chennai,Organic Search,iOS
9419,15-11-2025,Pune,Google Ads,Android
9420,22-07-2025,Bengaluru,Facebook,Android
9421,28-09-2025,Chennai,Google Ads,Android
9422,19-04-2025,Chennai,Referral,iOS
9423,26-04-2025,Bengaluru,Google Ads,Android
9424,02-04-2025,Delhi,Facebook,Android
9425,18-05-2025,Bengaluru,Google Ads,Android
9426,30-10-2025,Hyderabad,Instagram,Android
9427,26-02-2025,Bengaluru,Instagram,Android
9428,19-02-2025,Hyderabad,Instagram,Android
9429,12-03-2025,Bengaluru,Facebook,iOS
9430,23-03-2025,Hyderabad,Organic Search,Android
9431,15-04-2025,Hyderabad,Instagram,Android
9432,29-03-2025,Bengaluru,Instagram,Android
9433,02-01-2025,Pune,Google Ads,Android
9434,26-12-2025,Chennai,Referral,Android
9435,25-03-2025,Mumbai,Instagram,iOS
9436,12-02-2025,Chennai,Instagram,Android
9437,03-06-2025,Hyderabad,Instagram,iOS
9438,23-11-2025,Bengaluru,Google Ads,Android
9439,04-04-2025,Bengaluru,Instagram,iOS
9440,25-10-2025,Bengaluru,Google Ads,Android
9441,13-05-2025,Bengaluru,Referral,Android
9442,06-03-2025,Pune,Facebook,Android
9443,17-10-2025,Mumbai,Instagram,iOS
9444,14-09-2025,Delhi,Facebook,Android
9445,01-08-2025,Hyderabad,Google Ads,Android
9446,28-05-2025,Mumbai,Organic Search,Android
9447,02-03-2025,Chennai,Instagram,iOS
9448,29-05-2025,Delhi,Referral,Android
9449,29-03-2025,Delhi,Referral,Android
9450,20-11-2025,Bengaluru,Instagram,iOS
9451,05-10-2025,Mumbai,Organic Search,iOS
9452,23-03-2025,Chennai,Google Ads,Android
9453,09-05-2025,Bengaluru,Facebook,iOS
9454,13-10-2025,Bengaluru,Instagram,Android
9455,19-12-2025,Pune,Instagram,Android
9456,07-10-2025,Hyderabad,Facebook,Android
9457,27-09-2025,Delhi,Google Ads,Android
9458,19-10-2025,Chennai,Google Ads,iOS
9459,22-07-2025,Delhi,Google Ads,iOS
9460,24-01-2025,Mumbai,Facebook,Android
9461,17-12-2025,Hyderabad,Google Ads,Android
9462,07-11-2025,Bengaluru,Instagram,Android
9463,27-07-2025,Hyderabad,Facebook,Android
9464,07-10-2025,Bengaluru,Google Ads,Android
9465,24-07-2025,Hyderabad,Google Ads,iOS
9466,01-06-2025,Bengaluru,Instagram,Android
9467,26-01-2025,Delhi,Instagram,Android
9468,13-07-2025,Delhi,Instagram,Android
9469,02-12-2025,Delhi,Organic Search,Android
9470,26-08-2025,Delhi,Google Ads,Android
9471,17-11-2025,Hyderabad,Instagram,Android
9472,16-03-2025,Bengaluru,Instagram,Android
9473,12-06-2025,Delhi,Instagram,Android
9474,26-10-2025,Hyderabad,Facebook,Android
9475,29-01-2025,Bengaluru,Instagram,Android
9476,14-06-2025,Hyderabad,Google Ads,Android
9477,03-12-2025,Pune,Google Ads,iOS
9478,05-07-2025,Delhi,Organic Search,Android
9479,23-02-2025,Mumbai,Google Ads,Android
9480,22-10-2025,Hyderabad,Google Ads,Android
9481,11-02-2025,Delhi,Referral,Android
9482,12-10-2025,Chennai,Google Ads,Android
9483,18-05-2025,Bengaluru,Referral,Android
9484,06-07-2025,Pune,Facebook,iOS
9485,23-07-2025,Delhi,Google Ads,Android
9486,11-02-2025,Chennai,Google Ads,Android
9487,16-12-2025,Hyderabad,Organic Search,Android
9488,15-10-2025,Hyderabad,Facebook,Android
9489,26-01-2025,Chennai,Organic Search,Android
9490,25-02-2025,Pune,Instagram,iOS
9491,10-09-2025,Chennai,Google Ads,Android
9492,02-05-2025,Bengaluru,Organic Search,iOS
9493,16-04-2025,Hyderabad,Google Ads,Android
9494,10-05-2025,Chennai,Organic Search,Android
9495,03-12-2025,Mumbai,Instagram,Android
9496,07-06-2025,Mumbai,Organic Search,Android
9497,19-08-2025,Chennai,Google Ads,Android
9498,04-11-2025,Bengaluru,Instagram,Android
9499,01-04-2025,Hyderabad,Organic Search,iOS
9500,22-01-2025,Mumbai,Instagram,iOS
9501,17-10-2025,Chennai,Instagram,Android
9502,20-04-2025,Chennai,Instagram,Android
9503,18-02-2025,Delhi,Facebook,Android
9504,09-05-2025,Chennai,Organic Search,Android
9505,14-03-2025,Bengaluru,Instagram,iOS
9506,06-12-2025,Mumbai,Google Ads,Android
9507,22-02-2025,Delhi,Instagram,Android
9508,22-12-2025,Mumbai,Referral,Android
9509,17-06-2025,Mumbai,Instagram,Android
9510,14-02-2025,Bengaluru,Instagram,Android
9511,15-04-2025,Chennai,Instagram,iOS
9512,30-05-2025,Bengaluru,Facebook,Android
9513,26-05-2025,Chennai,Organic Search,Android
9514,23-07-2025,Delhi,Google Ads,Android
9515,28-12-2025,Bengaluru,Instagram,Android
9516,26-10-2025,Bengaluru,Facebook,Android
9517,16-06-2025,Pune,Referral,iOS
9518,20-07-2025,Hyderabad,Instagram,iOS
9519,14-05-2025,Bengaluru,Instagram,Android
9520,30-07-2025,Pune,Instagram,iOS
9521,17-02-2025,Hyderabad,Referral,Android
9522,06-05-2025,Chennai,Facebook,iOS
9523,27-08-2025,Chennai,Google Ads,Android
9524,07-01-2025,Chennai,Instagram,Android
9525,29-09-2025,Pune,Google Ads,iOS
9526,06-02-2025,Pune,Organic Search,Android
9527,30-07-2025,Hyderabad,Instagram,iOS
9528,14-06-2025,Chennai,Organic Search,Android
9529,05-05-2025,Mumbai,Facebook,iOS
9530,03-12-2025,Bengaluru,Instagram,Android
9531,11-07-2025,Pune,Google Ads,Android
9532,06-08-2025,Pune,Organic Search,Android
9533,02-08-2025,Pune,Google Ads,Android
9534,03-03-2025,Hyderabad,Organic Search,iOS
9535,24-11-2025,Chennai,Instagram,Android
9536,10-06-2025,Mumbai,Facebook,iOS
9537,07-03-2025,Bengaluru,Organic Search,Android
9538,13-10-2025,Bengaluru,Organic Search,iOS
9539,27-08-2025,Chennai,Google Ads,Android
9540,20-01-2025,Mumbai,Facebook,Android
9541,07-07-2025,Hyderabad,Instagram,Android
9542,23-03-2025,Pune,Instagram,iOS
9543,29-12-2025,Pune,Instagram,Android
9544,21-07-2025,Chennai,Instagram,Android
9545,12-05-2025,Bengaluru,Instagram,Android
9546,06-02-2025,Pune,Google Ads,Android
9547,12-05-2025,Bengaluru,Organic Search,iOS
9548,18-03-2025,Bengaluru,Facebook,Android
9549,30-03-2025,Chennai,Google Ads,Android
9550,10-09-2025,Delhi,Organic Search,iOS
9551,10-12-2025,Delhi,Instagram,Android
9552,13-07-2025,Delhi,Google Ads,iOS
9553,25-06-2025,Mumbai,Facebook,Android
9554,02-02-2025,Chennai,Instagram,iOS
9555,27-02-2025,Bengaluru,Referral,Android
9556,20-07-2025,Pune,Instagram,Android
9557,28-01-2025,Mumbai,Instagram,Android
9558,04-02-2025,Delhi,Instagram,Android
9559,05-05-2025,Hyderabad,Organic Search,Android
9560,17-11-2025,Mumbai,Facebook,Android
9561,11-02-2025,Mumbai,Facebook,Android
9562,26-03-2025,Chennai,Facebook,Android
9563,07-07-2025,Pune,Instagram,iOS
9564,21-04-2025,Mumbai,Facebook,Android
9565,28-09-2025,Pune,Google Ads,Android
9566,21-11-2025,Chennai,Instagram,Android
9567,15-04-2025,Hyderabad,Facebook,Android
9568,16-11-2025,Bengaluru,Instagram,Android
9569,10-02-2025,Bengaluru,Instagram,iOS
9570,03-08-2025,Delhi,Organic Search,iOS
9571,12-03-2025,Delhi,Facebook,Android
9572,25-02-2025,Hyderabad,Facebook,Android
9573,24-08-2025,Bengaluru,Google Ads,Android
9574,08-10-2025,Delhi,Google Ads,Android
9575,15-04-2025,Pune,Facebook,Android
9576,11-06-2025,Mumbai,Referral,iOS
9577,10-07-2025,Chennai,Google Ads,Android
9578,09-01-2025,Delhi,Organic Search,iOS
9579,01-03-2025,Hyderabad,Organic Search,Android
9580,01-11-2025,Bengaluru,Google Ads,Android
9581,13-08-2025,Hyderabad,Organic Search,iOS
9582,03-11-2025,Chennai,Google Ads,Android
9583,07-07-2025,Chennai,Google Ads,Android
9584,11-03-2025,Hyderabad,Instagram,Android
9585,20-10-2025,Delhi,Facebook,Android
9586,14-10-2025,Delhi,Organic Search,Android
9587,18-06-2025,Bengaluru,Referral,Android
9588,03-03-2025,Pune,Referral,Android
9589,15-12-2025,Bengaluru,Instagram,iOS
9590,14-01-2025,Mumbai,Google Ads,Android
9591,13-06-2025,Pune,Instagram,Android
9592,02-09-2025,Mumbai,Google Ads,Android
9593,01-12-2025,Bengaluru,Facebook,Android
9594,08-01-2025,Pune,Google Ads,Android
9595,03-06-2025,Pune,Facebook,Android
9596,05-02-2025,Mumbai,Google Ads,Android
9597,17-02-2025,Hyderabad,Instagram,Android
9598,26-03-2025,Delhi,Instagram,iOS
9599,28-01-2025,Pune,Organic Search,iOS
9600,15-07-2025,Pune,Instagram,Android
9601,27-07-2025,Mumbai,Instagram,Android
9602,23-07-2025,Pune,Organic Search,Android
9603,03-11-2025,Mumbai,Organic Search,Android
9604,14-04-2025,Hyderabad,Referral,Android
9605,18-08-2025,Pune,Instagram,iOS
9606,11-04-2025,Chennai,Instagram,Android
9607,29-01-2025,Bengaluru,Organic Search,iOS
9608,07-05-2025,Hyderabad,Organic Search,Android
9609,04-12-2025,Chennai,Facebook,Android
9610,10-01-2025,Hyderabad,Instagram,Android
9611,16-04-2025,Delhi,Instagram,Android
9612,16-06-2025,Hyderabad,Instagram,Android
9613,14-09-2025,Hyderabad,Facebook,Android
9614,22-10-2025,Delhi,Instagram,Android
9615,04-10-2025,Pune,Organic Search,iOS
9616,06-03-2025,Bengaluru,Instagram,iOS
9617,28-09-2025,Chennai,Referral,Android
9618,07-07-2025,Mumbai,Instagram,Android
9619,13-11-2025,Bengaluru,Google Ads,iOS
9620,18-05-2025,Hyderabad,Instagram,iOS
9621,09-12-2025,Mumbai,Referral,Android
9622,15-04-2025,Delhi,Facebook,iOS
9623,03-02-2025,Bengaluru,Instagram,Android
9624,20-04-2025,Pune,Organic Search,Android
9625,02-02-2025,Chennai,Google Ads,Android
9626,20-12-2025,Bengaluru,Organic Search,Android
9627,19-08-2025,Bengaluru,Organic Search,iOS
9628,13-11-2025,Pune,Organic Search,Android
9629,23-09-2025,Mumbai,Instagram,Android
9630,01-07-2025,Delhi,Instagram,iOS
9631,06-12-2025,Pune,Organic Search,iOS
9632,06-03-2025,Delhi,Google Ads,Android
9633,29-11-2025,Pune,Instagram,Android
9634,01-01-2025,Bengaluru,Referral,Android
9635,13-05-2025,Delhi,Instagram,Android
9636,21-03-2025,Mumbai,Referral,Android
9637,28-09-2025,Mumbai,Organic Search,Android
9638,29-08-2025,Chennai,Referral,Android
9639,28-01-2025,Delhi,Instagram,iOS
9640,11-08-2025,Chennai,Google Ads,iOS
9641,23-01-2025,Pune,Google Ads,Android
9642,19-04-2025,Hyderabad,Google Ads,Android
9643,17-04-2025,Mumbai,Instagram,iOS
9644,25-05-2025,Bengaluru,Google Ads,Android
9645,20-12-2025,Mumbai,Google Ads,Android
9646,19-05-2025,Hyderabad,Google Ads,Android
9647,11-10-2025,Bengaluru,Organic Search,Android
9648,25-10-2025,Delhi,Google Ads,Android
9649,09-04-2025,Delhi,Instagram,Android
9650,13-11-2025,Mumbai,Facebook,Android
9651,03-05-2025,Bengaluru,Referral,iOS
9652,16-11-2025,Pune,Google Ads,iOS
9653,14-10-2025,Bengaluru,Facebook,iOS
9654,22-03-2025,Chennai,Instagram,iOS
9655,10-01-2025,Hyderabad,Google Ads,Android
9656,08-01-2025,Delhi,Organic Search,Android
9657,24-07-2025,Mumbai,Organic Search,Android
9658,11-11-2025,Bengaluru,Facebook,Android
9659,16-07-2025,Delhi,Referral,Android
9660,17-07-2025,Mumbai,Organic Search,Android
9661,30-01-2025,Delhi,Organic Search,iOS
9662,20-01-2025,Mumbai,Google Ads,Android
9663,17-02-2025,Delhi,Facebook,Android
9664,10-05-2025,Pune,Google Ads,Android
9665,20-10-2025,Chennai,Instagram,Android
9666,12-05-2025,Hyderabad,Google Ads,iOS
9667,22-12-2025,Delhi,Referral,Android
9668,23-02-2025,Hyderabad,Organic Search,Android
9669,08-10-2025,Delhi,Organic Search,iOS
9670,22-09-2025,Bengaluru,Instagram,Android
9671,03-08-2025,Chennai,Google Ads,Android
9672,17-10-2025,Pune,Instagram,Android
9673,12-02-2025,Chennai,Instagram,Android
9674,15-03-2025,Hyderabad,Organic Search,Android
9675,16-12-2025,Bengaluru,Google Ads,iOS
9676,05-10-2025,Mumbai,Referral,iOS
9677,22-11-2025,Chennai,Instagram,Android
9678,30-08-2025,Pune,Google Ads,Android
9679,10-05-2025,Bengaluru,Facebook,iOS
9680,16-12-2025,Bengaluru,Instagram,Android
9681,13-07-2025,Hyderabad,Google Ads,iOS
9682,01-02-2025,Pune,Instagram,Android
9683,16-04-2025,Bengaluru,Facebook,Android
9684,23-07-2025,Bengaluru,Organic Search,Android
9685,01-01-2025,Mumbai,Organic Search,Android
9686,02-09-2025,Hyderabad,Organic Search,Android
9687,13-03-2025,Hyderabad,Organic Search,iOS
9688,02-11-2025,Pune,Organic Search,Android
9689,15-01-2025,Bengaluru,Facebook,iOS
9690,22-02-2025,Mumbai,Google Ads,Android
9691,08-01-2025,Delhi,Google Ads,Android
9692,26-11-2025,Chennai,Organic Search,iOS
9693,15-02-2025,Hyderabad,Instagram,iOS
9694,21-11-2025,Mumbai,Instagram,iOS
9695,24-04-2025,Pune,Organic Search,iOS
9696,27-05-2025,Mumbai,Instagram,Android
9697,15-06-2025,Bengaluru,Organic Search,iOS
9698,19-05-2025,Chennai,Referral,Android
9699,27-04-2025,Hyderabad,Google Ads,Android
9700,26-10-2025,Delhi,Facebook,Android
9701,03-10-2025,Bengaluru,Organic Search,iOS
9702,04-10-2025,Hyderabad,Instagram,Android
9703,04-12-2025,Pune,Referral,Android
9704,09-11-2025,Hyderabad,Organic Search,Android
9705,27-06-2025,Mumbai,Instagram,Android
9706,26-11-2025,Chennai,Instagram,iOS
9707,20-12-2025,Delhi,Instagram,Android
9708,03-06-2025,Chennai,Instagram,Android
9709,20-07-2025,Mumbai,Instagram,Android
9710,25-04-2025,Delhi,Referral,Android
9711,08-06-2025,Delhi,Google Ads,Android
9712,11-02-2025,Bengaluru,Organic Search,Android
9713,04-09-2025,Delhi,Instagram,Android
9714,09-03-2025,Hyderabad,Google Ads,Android
9715,22-11-2025,Chennai,Facebook,iOS
9716,30-11-2025,Pune,Organic Search,iOS
9717,15-07-2025,Pune,Google Ads,Android
9718,31-03-2025,Chennai,Google Ads,Android
9719,21-04-2025,Bengaluru,Organic Search,iOS
9720,25-12-2025,Delhi,Google Ads,Android
9721,25-05-2025,Mumbai,Instagram,Android
9722,02-10-2025,Hyderabad,Google Ads,Android
9723,28-06-2025,Bengaluru,Referral,iOS
9724,29-08-2025,Delhi,Instagram,Android
9725,22-11-2025,Pune,Facebook,Android
9726,15-11-2025,Mumbai,Facebook,Android
9727,27-11-2025,Delhi,Organic Search,Android
9728,02-06-2025,Bengaluru,Instagram,Android
9729,14-04-2025,Mumbai,Instagram,Android
9730,16-03-2025,Mumbai,Google Ads,iOS
9731,08-05-2025,Mumbai,Google Ads,Android
9732,18-07-2025,Mumbai,Referral,Android
9733,03-06-2025,Delhi,Facebook,Android
9734,25-02-2025,Mumbai,Referral,Android
9735,05-10-2025,Delhi,Organic Search,iOS
9736,11-12-2025,Mumbai,Organic Search,Android
9737,19-01-2025,Mumbai,Google Ads,Android
9738,08-06-2025,Bengaluru,Organic Search,Android
9739,26-01-2025,Delhi,Instagram,Android
9740,18-06-2025,Pune,Referral,iOS
9741,23-01-2025,Delhi,Google Ads,Android
9742,16-02-2025,Chennai,Organic Search,Android
9743,13-01-2025,Pune,Google Ads,Android
9744,05-08-2025,Bengaluru,Referral,iOS
9745,18-11-2025,Delhi,Organic Search,Android
9746,13-07-2025,Bengaluru,Referral,Android
9747,24-05-2025,Pune,Referral,Android
9748,14-03-2025,Bengaluru,Instagram,iOS
9749,05-06-2025,Bengaluru,Instagram,Android
9750,18-03-2025,Hyderabad,Organic Search,Android
9751,18-06-2025,Delhi,Facebook,Android
9752,14-10-2025,Bengaluru,Facebook,Android
9753,26-03-2025,Hyderabad,Google Ads,Android
9754,01-07-2025,Hyderabad,Instagram,Android
9755,11-11-2025,Mumbai,Google Ads,Android
9756,24-10-2025,Mumbai,Google Ads,Android
9757,22-04-2025,Pune,Instagram,Android
9758,18-08-2025,Delhi,Instagram,Android
9759,06-04-2025,Mumbai,Google Ads,Android
9760,17-06-2025,Pune,Facebook,iOS
9761,05-06-2025,Delhi,Instagram,Android
9762,15-04-2025,Pune,Facebook,Android
